Route_Name,Start_Location,End_Location,Station_Name,Station_Type,Latitude,Longitude,Station_Distance_km,Distance_from_End_km,Fare_INR,Travel_Time_min
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 006,Bus,18.63124307959623,73.82698976736064,1.667,2.334,6,4
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 007,Bus,18.632327602049997,73.8299900897247,2.001,2.001,6,5
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 008,Bus,18.63337091866598,73.83295904037433,2.334,1.667,6,6
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 009,Bus,18.63435998969167,73.83586484273258,2.668,1.334,6,6
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 010,Bus,18.635421225030427,73.83884865695147,3.001,1.0,7,7
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 011,Bus,18.63642469604027,73.84186750536533,3.335,0.667,7,8
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 012,Metro,18.637490840780888,73.84482003860245,3.668,0.333,7,9
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 013,Bus,18.63851172108463,73.84777768469871,4.001,0.0,7,10
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 001,Bus,18.507405421660803,73.80766400954191,0.0,7.437,5,0
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 002,Bus,18.509033117739854,73.81278736396243,0.572,6.865,5,1
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 003,Bus,18.51070245742063,73.817914492621,1.144,6.293,6,3
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 004,Metro,18.51233880132308,73.82304492936255,1.716,5.721,6,4
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 005,Bus,18.51397098639088,73.82825698575897,2.288,5.149,6,5
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 006,Bus,18.515625992303875,73.83333948522596,2.86,4.576,6,7
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 007,Bus,18.51724722554913,73.83849546085018,3.433,4.004,7,8
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 008,Metro,18.51891687296033,73.84367409759878,4.005,3.432,7,10
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 009,Bus,18.520571488181723,73.8487580734995,4.577,2.86,7,11
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 010,Bus,18.522210781998552,73.85393332802172,5.149,2.288,8,12
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 011,Bus,18.52387000172452,73.85904415997135,5.721,1.716,8,14
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 012,Bus,18.52547947466615,73.8642217618716,6.293,1.144,8,15
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 013,Bus,18.52719529915702,73.86930099701024,6.865,0.572,8,16
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 014,Bus,18.528792816775518,73.87450096726825,7.437,0.0,9,18
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 001,Bus,18.501104241152316,73.86271298054048,0.0,9.43,5,0
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 002,Bus,18.505538639589176,73.8692484484019,0.857,8.572,5,2
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 003,Bus,18.510125233904038,73.87582061366908,1.715,7.715,6,4
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 004,Bus,18.51469933326988,73.8824085983944,2.572,6.858,6,6
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 005,Bus,18.519209012992498,73.88897165748509,3.429,6.001,7,8
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 006,Bus,18.523780550138056,73.8955038545695,4.286,5.143,7,10
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 007,Bus,18.528276753746812,73.90211453671765,5.144,4.286,8,12
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 008,Bus,18.532841526896103,73.90870086451034,6.001,3.429,8,14
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 009,Bus,18.537403352551973,73.9152535760919,6.858,2.572,8,16
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 010,Bus,18.541943208929318,73.92180476266219,7.715,1.714,9,19
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 011,Bus,18.546429598191793,73.92842814222472,8.573,0.857,9,21
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 012,Bus,18.550982730968393,73.9350108638846,9.43,0.0,10,23
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 001,Metro,18.499511894348025,73.92557571651173,0.0,19.644,5,0
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 002,Bus,18.50766727206379,73.91772378912046,1.228,18.416,6,3
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 003,Bus,18.515857822009007,73.90983680524096,2.456,17.188,6,6
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 004,Bus,18.523954151950875,73.90197319849342,3.684,15.961,7,9
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 005,Bus,18.53210933500636,73.8941220393301,4.912,14.733,7,12
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 006,Bus,18.540243772947015,73.88622241925292,6.14,13.505,8,15
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 007,Bus,18.548350063296706,73.878396728593,7.367,12.277,9,18
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 008,Bus,18.556491159174577,73.8705110389403,8.595,11.049,9,21
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 009,Bus,18.564704568015646,73.8626763581655,9.823,9.821,10,24
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 010,Metro,18.572786613647235,73.85475194648795,11.051,8.594,11,27
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 011,Bus,18.580972137398355,73.8469347353569,12.279,7.366,11,29
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 012,Bus,18.58911284689533,73.83905783764828,13.506,6.138,12,32
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 013,Bus,18.597236426259148,73.83118212855895,14.734,4.91,12,35
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 014,Bus,18.60540371462879,73.82331628660776,15.962,3.683,13,38
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 015,Bus,18.613492319037267,73.81537934445095,17.189,2.455,14,41
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 016,Bus,18.62166637733,73.80758502915349,18.417,1.228,14,44
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 017,Bus,18.62981637155801,73.79973802098856,19.644,0.0,15,47
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 001,Bus,18.528809293161476,73.87448093289471,0.0,12.655,5,0
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 002,Bus,18.542680991940426,73.86560135845343,1.808,10.847,6,4
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 003,Bus,18.556577390332695,73.85665542768427,3.616,9.039,7,9
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 004,Bus,18.57051042348841,73.8477499448413,5.424,7.231,8,13
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 005,Bus,18.584400370289003,73.83888601082401,7.231,5.423,9,17
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 006,Bus,18.59827795274199,73.82997074590884,9.039,3.615,10,22
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 007,Bus,18.612173441121985,73.82105760349349,10.847,1.808,10,26
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 008,Bus,18.626058495327726,73.81215125222772,12.655,0.0,11,30
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 001,Bus,18.53079784020715,73.84745461971319,0.0,4.941,5,0
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 002,Bus,18.528861028509645,73.8441401659165,0.412,4.529,5,1
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 003,Bus,18.52692502027411,73.84080556849241,0.823,4.117,5,2
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 004,Bus,18.52498548113982,73.83753317995316,1.235,3.706,6,3
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 005,Bus,18.52302166913381,73.83418396283558,1.647,3.294,6,4
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 006,Bus,18.521075869364914,73.83089845915782,2.059,2.882,6,5
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 007,Bus,18.519146034733257,73.82757061435345,2.47,2.47,6,6
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 008,Bus,18.517128567130264,73.82421628568963,2.882,2.059,6,7
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 009,Bus,18.515171857973836,73.8209029945373,3.294,1.647,7,8
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 010,Bus,18.513253901841065,73.81757682244972,3.705,1.235,7,9
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 011,Bus,18.511302400094987,73.8142775648521,4.117,0.823,7,10
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 012,Bus,18.50935139186883,73.81099221870541,4.529,0.412,7,11
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 013,Bus,18.507373559714868,73.80764679427236,4.941,0.0,7,12
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 001,Bus,18.507422823176856,73.80767354817836,0.0,13.636,5,0
